Market,StakeMode,StakeModeName,EdgeThreshold,MinModelProb,MaxOdd,HasMaxOdd,ValidationStart,ValidationEnd,ValidationSeasons,TestStart,TestEnd,TestSeasons,Qualified,ValBets,ValTotalStaked,ValTotalProfit,ValROI,ValHitRate,ValAvgEdge,ValAvgModelProb,ValAvgOdd,ValMaxDrawdown,ValMaxDrawdownPct,ValLongestRedStreak,ValFinalBankroll,TestBets,TestTotalStaked,TestTotalProfit,TestROI,TestHitRate,TestAvgEdge,TestAvgModelProb,TestAvgOdd,TestMaxDrawdown,TestMaxDrawdownPct,TestLongestRedStreak,TestFinalBankroll
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,250.0,7602.632833315058,618.6118703853947,0.0813681107516611,0.732,0.07823582807776104,0.7229700842325582,1.46988,213.0651752573567,0.12217268073887966,4.0,1618.6118703853947,188.0,4835.044207941324,285.12047218402904,0.05896956882332794,0.7287234042553191,0.07735007590870159,0.7215446252847524,1.471808510638298,186.73464196154032,0.13275927129599677,3.0,1285.120472184029
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,300.0,10623.966445449263,743.1562812806476,0.06995092511789472,0.7166666666666667,0.0861333331444393,0.7184560411056974,1.5010666666666665,293.27396922132993,0.1452668681156466,4.0,1743.1562812806476,225.0,5988.972941985626,442.9204292580277,0.07395599104362939,0.72,0.08462802715982906,0.7172022251670047,1.5013333333333334,187.61989077305134,0.16687820787293883,3.0,1442.9204292580278
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,323.0,12388.898810932667,991.9243998104298,0.0800655824983492,0.7151702786377709,0.09087804061018129,0.7170984541349563,1.5175851393188853,241.51323891733455,0.12217268073887959,4.0,1991.9243998104298,240.0,6166.084680601218,316.83077611496486,0.05138281300477901,0.7041666666666667,0.08863372704163218,0.7157928067710004,1.5160000000000002,213.56851213665993,0.20802360611558138,3.0,1316.830776114965
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,324.0,12305.977829059304,932.1666678161168,0.07574909371402416,0.7129629629629629,0.09117629402249339,0.7170625356473423,1.5187037037037037,234.2678417498148,0.12217268073887959,4.0,1932.1666678161168,241.0,6075.817054164629,277.32585283151604,0.04564420724969408,0.7012448132780082,0.08892264244995564,0.7156615879719461,1.5173029045643156,234.56354241799556,0.22847353979697813,3.0,1277.325852831516
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,324.0,12305.977829059304,932.1666678161168,0.07574909371402416,0.7129629629629629,0.09117629402249339,0.7170625356473423,1.5187037037037037,234.2678417498148,0.12217268073887959,4.0,1932.1666678161168,241.0,6075.817054164629,277.32585283151604,0.04564420724969408,0.7012448132780082,0.08892264244995564,0.7156615879719461,1.5173029045643156,234.56354241799556,0.22847353979697813,3.0,1277.325852831516
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,324.0,12305.977829059304,932.1666678161168,0.07574909371402416,0.7129629629629629,0.09117629402249339,0.7170625356473423,1.5187037037037037,234.2678417498148,0.12217268073887959,4.0,1932.1666678161168,241.0,6075.817054164629,277.32585283151604,0.04564420724969408,0.7012448132780082,0.08892264244995564,0.7156615879719461,1.5173029045643156,234.56354241799556,0.22847353979697813,3.0,1277.325852831516
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.675,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,324.0,12305.977829059304,932.1666678161168,0.07574909371402416,0.7129629629629629,0.09117629402249339,0.7170625356473423,1.5187037037037037,234.2678417498148,0.12217268073887959,4.0,1932.1666678161168,241.0,6075.817054164629,277.32585283151604,0.04564420724969408,0.7012448132780082,0.08892264244995564,0.7156615879719461,1.5173029045643156,234.56354241799556,0.22847353979697813,3.0,1277.325852831516
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,183.0,5489.6934518585795,483.9131795889658,0.08814939920281581,0.73224043715847,0.08229034456551278,0.7354615038771896,1.4513114754098362,227.5792369729836,0.14348572386434674,5.0,1483.9131795889657,131.0,3525.198554145883,353.3675598017982,0.10024046996904981,0.7633587786259542,0.08055876579289221,0.7370086866479126,1.4449618320610689,121.5462980363186,0.08847816475158275,2.0,1353.3675598017983
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,200.0,6752.672673700652,607.5620682567162,0.08997357011290691,0.73,0.08768091420008214,0.7339376508904516,1.46865,311.0694880960507,0.16351155646069004,5.0,1607.5620682567162,144.0,3822.345179036105,357.14629056114416,0.09343643073365945,0.75,0.08605565535939103,0.7349440399304199,1.4639583333333333,141.68484203979665,0.1104569514355925,2.0,1357.1462905611443
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,210.0,7430.378793506339,707.4254361066406,0.09520718334371914,0.7285714285714285,0.09167856862559472,0.733214380487681,1.481095238095238,330.3934366576832,0.16351155646069032,5.0,1707.4254361066405,148.0,3914.836780756201,334.26424560265593,0.08538395451012609,0.7432432432432432,0.08837915816428257,0.7344893586955439,1.4712837837837838,139.29597729615102,0.11045695143559246,2.0,1334.264245602656
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,211.0,7392.299553354984,656.2026730234415,0.08876840938157396,0.7251184834123223,0.09213275619703408,0.7330828472348863,1.4829857819905212,320.48163355795214,0.16351155646069,5.0,1656.2026730234415,148.0,3914.836780756201,334.26424560265593,0.08538395451012609,0.7432432432432432,0.08837915816428257,0.7344893586955439,1.4712837837837838,139.29597729615102,0.11045695143559246,2.0,1334.264245602656
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,211.0,7392.299553354984,656.2026730234415,0.08876840938157396,0.7251184834123223,0.09213275619703408,0.7330828472348863,1.4829857819905212,320.48163355795214,0.16351155646069,5.0,1656.2026730234415,148.0,3914.836780756201,334.26424560265593,0.08538395451012609,0.7432432432432432,0.08837915816428257,0.7344893586955439,1.4712837837837838,139.29597729615102,0.11045695143559246,2.0,1334.264245602656
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,211.0,7392.299553354984,656.2026730234415,0.08876840938157396,0.7251184834123223,0.09213275619703408,0.7330828472348863,1.4829857819905212,320.48163355795214,0.16351155646069,5.0,1656.2026730234415,148.0,3914.836780756201,334.26424560265593,0.08538395451012609,0.7432432432432432,0.08837915816428257,0.7344893586955439,1.4712837837837838,139.29597729615102,0.11045695143559246,2.0,1334.264245602656
Over 2.5,kelly_fractional,Kelly fracionado,0.025,0.7,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,211.0,7392.299553354984,656.2026730234415,0.08876840938157396,0.7251184834123223,0.09213275619703408,0.7330828472348863,1.4829857819905212,320.48163355795214,0.16351155646069,5.0,1656.2026730234415,148.0,3914.836780756201,334.26424560265593,0.08538395451012609,0.7432432432432432,0.08837915816428257,0.7344893586955439,1.4712837837837838,139.29597729615102,0.11045695143559246,2.0,1334.264245602656
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,245.0,7358.3922775147585,364.06116583281164,0.04947563980046067,0.689795918367347,0.08212102633057068,0.7125672193905688,1.4999591836734694,220.40577919515317,0.14371098068768864,3.0,1364.0611658328116,200.0,5529.923603560014,278.98869511842724,0.05045073225583477,0.715,0.07921686883822274,0.7083633977763796,1.5039999999999998,255.93379392713496,0.1748169126310954,3.0,1278.9886951184271
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,462.0,11540.303120494234,-126.10323204532892,-0.01092720275443929,0.6255411255411255,0.08388097532691759,0.6858399611774281,1.5740909090909092,414.6614486292258,0.32606832199444924,5.0,873.8967679546711,418.0,10704.368001061885,491.5156579084885,0.045917298233742486,0.6674641148325359,0.08121848562209738,0.678624675049005,1.586818181818182,273.3852168205681,0.23335118060733528,6.0,1491.5156579084885
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,632.0,17254.882961142415,9.29449658384911,0.0005386589178715437,0.6170886075949367,0.08534801121871503,0.6712933354977125,1.620363924050633,529.2867282554132,0.3484184204739744,5.0,1009.2944965838491,625.0,19898.717111586215,1291.0059434587406,0.06487885305465448,0.656,0.08136266498305604,0.6601263542348372,1.641072,334.9987368082702,0.23238198475167884,6.0,2291.0059434587406
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,747.0,23880.619919485747,219.56191170536187,0.009194146234294657,0.6104417670682731,0.08423557944067116,0.6598438297642812,1.6577376171352074,717.3101886915142,0.37454266017027604,5.0,1219.5619117053618,709.0,21548.097915372993,1086.0387277007735,0.050400677218287754,0.6417489421720733,0.08071628280175736,0.6519809998301046,1.6671368124118477,433.7931678680802,0.28894608558976237,6.0,2086.0387277007735
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,837.0,24872.173715639,348.4089119076047,0.014007979997684477,0.6009557945041816,0.08374899665820955,0.6502536743013767,1.6907765830346477,571.0946177844144,0.40013209281233053,7.0,1348.4089119076048,824.0,23666.257222983448,824.527718187224,0.034839802103836054,0.6225728155339806,0.08006418573124154,0.6394750293720285,1.7087014563106797,464.4734315909018,0.3718616620078899,7.0,1824.5277181872239
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,999.0,23323.0980400994,-192.1887985583886,-0.008240277437755414,0.5705705705705706,0.0838875449432676,0.6326056765035589,1.7544644644644645,719.6638115179524,0.49173352914610113,8.0,807.8112014416114,968.0,36323.9841812908,1488.6398033766877,0.04098228310933561,0.6105371900826446,0.07977331923889597,0.623364085744268,1.7657438016528928,859.0563698643132,0.4450365715917642,9.0,2488.6398033766877
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.5,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,1031.0,24583.04678190798,122.44197806486014,0.004980748690393087,0.5703200775945684,0.08545314511418663,0.629290965373564,1.7747720659553832,529.8126832564137,0.45962528676934206,6.0,1122.4419780648602,980.0,39204.962733988665,1837.9296193364682,0.046880024649100835,0.610204081632653,0.08040854747759721,0.622195414476117,1.7733061224489797,925.8925783428926,0.46168547444401137,9.0,2837.929619336468
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,245.0,7358.3922775147585,364.06116583281164,0.04947563980046067,0.689795918367347,0.08212102633057068,0.7125672193905688,1.4999591836734694,220.40577919515317,0.14371098068768864,3.0,1364.0611658328116,200.0,5529.923603560014,278.98869511842724,0.05045073225583477,0.715,0.07921686883822274,0.7083633977763796,1.5039999999999998,255.93379392713496,0.1748169126310954,3.0,1278.9886951184271
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,462.0,11540.303120494234,-126.10323204532892,-0.01092720275443929,0.6255411255411255,0.08388097532691759,0.6858399611774281,1.5740909090909092,414.6614486292258,0.32606832199444924,5.0,873.8967679546711,418.0,10704.368001061885,491.5156579084885,0.045917298233742486,0.6674641148325359,0.08121848562209738,0.678624675049005,1.586818181818182,273.3852168205681,0.23335118060733528,6.0,1491.5156579084885
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,632.0,17254.882961142415,9.29449658384911,0.0005386589178715437,0.6170886075949367,0.08534801121871503,0.6712933354977125,1.620363924050633,529.2867282554132,0.3484184204739744,5.0,1009.2944965838491,625.0,19898.717111586215,1291.0059434587406,0.06487885305465448,0.656,0.08136266498305604,0.6601263542348372,1.641072,334.9987368082702,0.23238198475167884,6.0,2291.0059434587406
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,747.0,23880.619919485747,219.56191170536187,0.009194146234294657,0.6104417670682731,0.08423557944067116,0.6598438297642812,1.6577376171352074,717.3101886915142,0.37454266017027604,5.0,1219.5619117053618,709.0,21548.097915372993,1086.0387277007735,0.050400677218287754,0.6417489421720733,0.08071628280175736,0.6519809998301046,1.6671368124118477,433.7931678680802,0.28894608558976237,6.0,2086.0387277007735
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,837.0,24872.173715639,348.4089119076047,0.014007979997684477,0.6009557945041816,0.08374899665820955,0.6502536743013767,1.6907765830346477,571.0946177844144,0.40013209281233053,7.0,1348.4089119076048,824.0,23666.257222983448,824.527718187224,0.034839802103836054,0.6225728155339806,0.08006418573124154,0.6394750293720285,1.7087014563106797,464.4734315909018,0.3718616620078899,7.0,1824.5277181872239
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,944.0,27745.789050527546,100.01317456604227,0.003604625349955245,0.5836864406779662,0.08513270284106567,0.6395355656322635,1.734502118644068,832.8312988876334,0.4486906868817825,8.0,1100.0131745660424,898.0,34430.972648194715,1482.6759523207581,0.04306227324654152,0.6191536748329621,0.08095409771535378,0.6319480201699943,1.739008908685969,704.6123533205619,0.38857694606828014,9.0,2482.6759523207584
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.525,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,956.0,28430.54339476988,262.7315925010225,0.009241173791611558,0.5836820083682008,0.08604535887502018,0.63838541015762,1.7431799163179917,760.4500895013475,0.4314231496898897,8.0,1262.7315925010225,904.0,38844.24190311965,1970.957693951504,0.05074002213422559,0.620575221238938,0.0814158579404277,0.631331873626873,1.7435619469026546,806.8826785359854,0.3885769460682799,9.0,2970.957693951504
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,245.0,7358.3922775147585,364.06116583281164,0.04947563980046067,0.689795918367347,0.08212102633057068,0.7125672193905688,1.4999591836734694,220.40577919515317,0.14371098068768864,3.0,1364.0611658328116,200.0,5529.923603560014,278.98869511842724,0.05045073225583477,0.715,0.07921686883822274,0.7083633977763796,1.5039999999999998,255.93379392713496,0.1748169126310954,3.0,1278.9886951184271
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,462.0,11540.303120494234,-126.10323204532892,-0.01092720275443929,0.6255411255411255,0.08388097532691759,0.6858399611774281,1.5740909090909092,414.6614486292258,0.32606832199444924,5.0,873.8967679546711,418.0,10704.368001061885,491.5156579084885,0.045917298233742486,0.6674641148325359,0.08121848562209738,0.678624675049005,1.586818181818182,273.3852168205681,0.23335118060733528,6.0,1491.5156579084885
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,632.0,17254.882961142415,9.29449658384911,0.0005386589178715437,0.6170886075949367,0.08534801121871503,0.6712933354977125,1.620363924050633,529.2867282554132,0.3484184204739744,5.0,1009.2944965838491,625.0,19898.717111586215,1291.0059434587406,0.06487885305465448,0.656,0.08136266498305604,0.6601263542348372,1.641072,334.9987368082702,0.23238198475167884,6.0,2291.0059434587406
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,747.0,23880.619919485747,219.56191170536187,0.009194146234294657,0.6104417670682731,0.08423557944067116,0.6598438297642812,1.6577376171352074,717.3101886915142,0.37454266017027604,5.0,1219.5619117053618,709.0,21548.097915372993,1086.0387277007735,0.050400677218287754,0.6417489421720733,0.08071628280175736,0.6519809998301046,1.6671368124118477,433.7931678680802,0.28894608558976237,6.0,2086.0387277007735
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,816.0,26764.63190529292,494.25819907021264,0.018466840897313784,0.6066176470588235,0.08440576830366356,0.6531053147517959,1.683075980392157,671.2220889710131,0.37563488019141333,6.0,1494.2581990702126,784.0,23509.25975368105,840.736651689613,0.035761936381598386,0.6275510204081632,0.08113605816802623,0.6445895844154917,1.694604591836735,457.11179066881186,0.3592823803107841,7.0,1840.7366516896132
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,864.0,28815.63165254069,457.29780736441205,0.01586978251521659,0.5995370370370371,0.08629801044358708,0.6488958596465616,1.7049537037037037,787.7983277420074,0.38416302358399124,7.0,1457.2978073644122,810.0,26412.67670478174,1114.3609772954173,0.042190384176158634,0.6259259259259259,0.08212058126205707,0.6422149403752434,1.7067283950617282,556.0904785066407,0.3770632149553893,8.0,2114.3609772954173
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.55,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,869.0,29852.96654823532,679.8666855474905,0.022773840062058393,0.6006904487917146,0.08681558732606179,0.6483978205555879,1.7092750287686997,703.510764965185,0.3679610089753068,7.0,1679.8666855474905,811.0,25734.993390327978,1050.930147976553,0.040836620085223166,0.625154130702836,0.08222538079283884,0.6421091586704961,1.7075832305795315,539.4077641514407,0.3770632149553892,8.0,2050.9301479765527
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,245.0,7358.3922775147585,364.06116583281164,0.04947563980046067,0.689795918367347,0.08212102633057068,0.7125672193905688,1.4999591836734694,220.40577919515317,0.14371098068768864,3.0,1364.0611658328116,200.0,5529.923603560014,278.98869511842724,0.05045073225583477,0.715,0.07921686883822274,0.7083633977763796,1.5039999999999998,255.93379392713496,0.1748169126310954,3.0,1278.9886951184271
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,462.0,11540.303120494234,-126.10323204532892,-0.01092720275443929,0.6255411255411255,0.08388097532691759,0.6858399611774281,1.5740909090909092,414.6614486292258,0.32606832199444924,5.0,873.8967679546711,418.0,10704.368001061885,491.5156579084885,0.045917298233742486,0.6674641148325359,0.08121848562209738,0.678624675049005,1.586818181818182,273.3852168205681,0.23335118060733528,6.0,1491.5156579084885
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,632.0,17254.882961142415,9.29449658384911,0.0005386589178715437,0.6170886075949367,0.08534801121871503,0.6712933354977125,1.620363924050633,529.2867282554132,0.3484184204739744,5.0,1009.2944965838491,625.0,19898.717111586215,1291.0059434587406,0.06487885305465448,0.656,0.08136266498305604,0.6601263542348372,1.641072,334.9987368082702,0.23238198475167884,6.0,2291.0059434587406
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,727.0,23806.74337835698,187.67224140653423,0.007883154718975528,0.6121045392022009,0.08501216487918264,0.6623446606064451,1.6515680880330124,867.648778186855,0.42653502636362933,5.0,1187.6722414065343,687.0,20796.98813952732,972.9963754151581,0.04678544647365812,0.6419213973799127,0.08146970423070703,0.6546938393167706,1.6604803493449782,454.52221097500546,0.2920048400370812,6.0,1972.9963754151581
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,756.0,21982.559773757923,115.27883550332561,0.005244104266735205,0.6071428571428571,0.08595878427080478,0.6601751011284379,1.6630291005291005,680.3167718005598,0.3897042140974667,5.0,1115.2788355033256,718.0,18638.10728176662,645.177899831969,0.03461606321276715,0.6323119777158774,0.08242482525272424,0.6521138631815193,1.6729526462395548,395.769099525642,0.336401620852337,6.0,1645.177899831969
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,776.0,24279.795190187422,279.3012497199501,0.011503443399424907,0.6069587628865979,0.08739528415039041,0.658652746864651,1.6735953608247423,739.1480718960945,0.38548231424558416,5.0,1279.3012497199502,725.0,18196.414066816946,599.8744301545933,0.03296662891665708,0.6303448275862069,0.08298444034671687,0.6516017541148409,1.6768551724137932,423.277479774418,0.35966957786474035,6.0,1599.8744301545933
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.575,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,777.0,23909.49863196598,240.92221222835147,0.010076422594083539,0.6061776061776062,0.08752718087913795,0.6585504808062492,1.6745302445302443,716.9736297392114,0.385482314245584,5.0,1240.9222122283516,725.0,18196.414066816946,599.8744301545933,0.03296662891665708,0.6303448275862069,0.08298444034671687,0.6516017541148409,1.6768551724137932,423.277479774418,0.35966957786474035,6.0,1599.8744301545933
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,245.0,7358.3922775147585,364.06116583281164,0.04947563980046067,0.689795918367347,0.08212102633057068,0.7125672193905688,1.4999591836734694,220.40577919515317,0.14371098068768864,3.0,1364.0611658328116,200.0,5529.923603560014,278.98869511842724,0.05045073225583477,0.715,0.07921686883822274,0.7083633977763796,1.5039999999999998,255.93379392713496,0.1748169126310954,3.0,1278.9886951184271
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,462.0,11540.303120494234,-126.10323204532892,-0.01092720275443929,0.6255411255411255,0.08388097532691759,0.6858399611774281,1.5740909090909092,414.6614486292258,0.32606832199444924,5.0,873.8967679546711,418.0,10704.368001061885,491.5156579084885,0.045917298233742486,0.6674641148325359,0.08121848562209738,0.678624675049005,1.586818181818182,273.3852168205681,0.23335118060733528,6.0,1491.5156579084885
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,610.0,16396.73603081519,-26.80526596309346,-0.0016347927973419227,0.6163934426229508,0.08636414369818424,0.6742884929807045,1.6145081967213113,524.39401940751,0.35460391002770636,5.0,973.1947340369065,581.0,17157.893569505562,1016.1435604656951,0.05922309497662756,0.6557659208261618,0.08314911787100138,0.6654438935841062,1.6306024096385543,336.86315771319755,0.2379250876614282,6.0,2016.1435604656951
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,1.9,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,651.0,19036.4341876764,131.25953666442516,0.0068951745568715025,0.6159754224270353,0.08758761069414181,0.671283967143437,1.6299539170506911,530.4285670161778,0.3270083561531455,5.0,1131.2595366644252,601.0,16877.057427342046,811.0846122915846,0.04805841396128505,0.64891846921797,0.0840041610816333,0.6642087977174327,1.6378702163061567,297.6701029922647,0.23817481599658077,6.0,1811.0846122915846
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,2.0,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,669.0,18091.589389634708,41.16491866929016,0.0022753622018900645,0.6113602391629297,0.08842123117962916,0.6698507078366706,1.6382810164424515,491.9668656093212,0.3410967934435399,5.0,1041.1649186692903,611.0,16986.818992332286,897.8013523626335,0.05285282387290368,0.6481178396072013,0.08465731216207646,0.6634531723689454,1.6428150572831426,286.98336082226115,0.2848867514694887,6.0,1897.8013523626335
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,2.2,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,678.0,17806.54979119855,16.005523484062536,0.0008988559643358743,0.6091445427728613,0.08940601010619154,0.6692046513635787,1.6440707964601768,500.31155318329775,0.35741239852735623,5.0,1016.0055234840626,614.0,16262.002724907528,732.0720536648623,0.045017336797244026,0.6449511400651465,0.08503151174768998,0.6632099898036943,1.6450977198697068,308.5946434501715,0.3063401489254042,6.0,1732.0720536648623
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.6,,False,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,678.0,17806.54979119855,16.005523484062536,0.0008988559643358743,0.6091445427728613,0.08940601010619154,0.6692046513635787,1.6440707964601768,500.31155318329775,0.35741239852735623,5.0,1016.0055234840626,614.0,16262.002724907528,732.0720536648623,0.045017336797244026,0.6449511400651465,0.08503151174768998,0.6632099898036943,1.6450977198697068,308.5946434501715,0.3063401489254042,6.0,1732.0720536648623
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.625,1.6,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,245.0,7358.3922775147585,364.06116583281164,0.04947563980046067,0.689795918367347,0.08212102633057068,0.7125672193905688,1.4999591836734694,220.40577919515317,0.14371098068768864,3.0,1364.0611658328116,200.0,5529.923603560014,278.98869511842724,0.05045073225583477,0.715,0.07921686883822274,0.7083633977763796,1.5039999999999998,255.93379392713496,0.1748169126310954,3.0,1278.9886951184271
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.625,1.7,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,434.0,10783.582791124589,-143.7850689009466,-0.013333701023679133,0.6267281105990783,0.08566044005408228,0.6903291951156512,1.5670276497695854,367.0577394493645,0.3041688158406645,5.0,856.2149310990534,387.0,9918.999848362811,453.5221163217996,0.045722565102837065,0.6718346253229974,0.08309163584326298,0.6835296005647512,1.5791989664082686,233.1178016825736,0.23510454922227902,5.0,1453.5221163217996
Over 2.5,kelly_fractional,Kelly fracionado,0.05,0.625,1.8,True,2024-07-26,2025-06-01,2425,2025-07-25,2026-05-14,2526,True,518.0,14938.848019089979,3.7737188684845364,0.0002526111025202342,0.6254826254826255,0.09012469192224125,0.6852120977975168,1.5943822393822396,526.0841803152268,0.35176161250605265,6.0,1003.7737188684846,463.0,12857.923102351611,768.9923053002545,0.05980688320959176,0.6652267818574514,0.08753489460694308,0.6788191928481621,1.6054859611231103,256.96405326053423,0.25508675544142473,4.0,1768.9923053002544
